track_id,album_id,date_id,sound_id,virality_id,main_artist_id,streams_1month,popularity
TR008328,ALB635126,20100101,8328,4,57,5821,0.0
TR008329,ALB788693,20081127,8329,3,57,5746,67.0
TR008330,ALB102867,20070506,8330,1,57,4944,12.0
TR008331,ALB381106,20151030,8331,4,57,5504,38.0
TR008332,ALB476536,20250409,8332,4,57,5253,45.0
TR008333,ALB437444,20070000,8333,3,57,5625,39.0
TR008334,ALB793119,20110000,8334,4,57,4879,0.0
TR008335,ALB809831,20120321,8335,4,57,5589,14.0
TR008336,ALB689926,20060000,8336,4,57,4940,42.0
TR008337,ALB412673,20110000,8337,4,57,5900,76.0
TR008338,ALB901929,20070506,8338,4,57,4988,54.0
TR008339,ALB448348,20070101,8339,3,57,4940,75.0
TR008340,ALB134882,20070101,8340,2,57,5589,61.0
TR008341,ALB689926,20070000,8341,4,57,5661,42.0
TR008342,ALB412673,20070506,8342,4,57,5126,82.0
TR008343,ALB257979,20070506,8343,3,57,4374,12.0
TR008344,ALB674870,20070506,8344,4,57,4950,42.0
TR008345,ALB660151,20070101,8345,4,57,5955,40.0
TR008346,ALB718048,20070000,8346,3,57,5524,44.0
TR008347,ALB236571,20241016,8347,4,57,5636,27.0
TR008348,ALB437444,20150911,8348,4,57,4077,27.0
TR008349,ALB804104,20070506,8349,4,57,4950,2.0
TR008350,ALB274889,20070506,8350,4,57,5310,54.0
TR008351,ALB488007,20070506,8351,4,57,5679,64.0
TR008352,ALB893964,20200401,8352,4,57,4109,5.0
TR008353,ALB533487,20070000,8353,1,57,5721,8.0
TR008354,ALB412673,20071014,8354,4,57,5114,82.0
TR008355,ALB587000,20070506,8355,1,57,4407,53.0
TR008356,ALB378902,20191122,8356,4,57,4647,58.0
TR008357,ALB531134,20200406,8357,1,57,4575,70.0
TR008358,ALB700747,20130529,8358,2,57,5076,38.0
TR008359,ALB887958,20150428,8359,1,2,215050,45.0
TR008360,ALB899049,20161111,8360,2,2,170933,52.0
TR008361,ALB831884,20151224,8361,1,2,160718,42.0
TR008362,ALB633145,20190206,8362,1,2,86657,56.0
TR008363,ALB966477,20180622,8363,1,2,67393,45.0
TR008364,ALB831884,20150526,8364,1,2,69534,29.0
TR008365,ALB899049,20161012,8365,1,2,71336,38.0
TR008366,ALB792077,20150526,8366,1,2,64056,38.0
TR008367,ALB792077,20150526,8367,1,2,55667,33.0
TR008368,ALB759683,20140227,8368,1,2,58637,34.0
TR008369,ALB899049,20161028,8369,1,2,52644,34.0
TR008370,ALB831884,20160530,8370,1,2,41415,39.0
TR008371,ALB966477,20171124,8371,2,2,41862,30.0
TR008372,ALB966477,20180622,8372,1,2,46493,47.0
TR008373,ALB300130,20250212,8373,1,2,44512,74.0
TR008374,ALB966477,20180622,8374,1,2,50570,40.0
TR008375,ALB792077,20150526,8375,1,2,46338,26.0
TR008376,ALB831884,20151105,8376,1,2,42588,33.0
TR008377,ALB899049,20161111,8377,1,2,38197,45.0
TR008378,ALB966477,20170721,8378,3,2,38176,33.0
TR008379,ALB899049,20161111,8379,2,2,42334,35.0
TR008380,ALB789107,20161111,8380,1,2,38477,51.0
TR008381,ALB633145,20190329,8381,1,2,39736,60.0
TR008382,ALB966477,20180608,8382,3,2,29691,31.0
TR008383,ALB831884,20160713,8383,1,2,34319,37.0
TR008384,ALB899049,20161111,8384,3,2,34474,52.0
TR008385,ALB633145,20190412,8385,2,2,25973,52.0
TR008386,ALB899049,20161111,8386,1,2,27758,32.0
TR008387,ALB633145,20200204,8387,1,2,32916,59.0
TR008388,ALB789107,20250418,8388,1,2,25468,67.0
TR008389,ALB899049,20161111,8389,3,2,28075,35.0
TR008390,ALB966477,20180622,8390,3,2,22446,33.0
TR008391,ALB792077,20150526,8391,3,2,26461,30.0
TR008392,ALB774561,20200724,8392,1,2,21165,42.0
TR008393,ALB792077,20150526,8393,1,2,29734,25.0
TR008394,ALB831884,20151207,8394,3,2,26479,32.0
TR008395,ALB789107,20250418,8395,2,2,25709,57.0
TR008396,ALB899049,20160421,8396,2,2,22618,31.0
TR008397,ALB789107,20250418,8397,1,2,21221,78.0
TR008398,ALB633145,20200403,8398,3,2,19907,69.0
TR008399,ALB966477,20180330,8399,3,2,23068,31.0
TR008400,ALB966477,20180622,8400,3,2,23077,29.0
TR008401,ALB899049,20161111,8401,3,2,19090,30.0
TR008402,ALB792077,20150525,8402,3,2,21463,26.0
TR008403,ALB858696,20180622,8403,2,2,18551,30.0
TR008404,ALB792077,20150501,8404,1,2,17617,25.0
TR008405,ALB633145,20190412,8405,3,2,16951,32.0
TR008406,ALB792077,20150522,8406,3,2,15218,23.0
TR008407,ALB759683,20140227,8407,1,2,13740,21.0
TR008408,ALB966477,20180622,8408,3,2,15015,27.0
TR008409,ALB774561,20191025,8409,2,2,16559,46.0
TR008410,ALB792077,20150526,8410,1,2,15558,25.0
TR008411,ALB633145,20200619,8411,3,2,15653,62.0
TR008412,ALB759683,20140226,8412,2,2,18308,34.0
TR008413,ALB858696,20201204,8413,4,2,12623,30.0
TR008414,ALB252324,20240920,8414,3,2,13108,68.0
TR008415,ALB966477,20180622,8415,3,2,11304,26.0
TR008416,ALB759683,20140227,8416,1,2,10120,21.0
TR008417,ALB475626,20200724,8417,3,2,13714,27.0
TR008418,ALB831884,20160201,8418,4,2,12623,29.0
TR008419,ALB792077,20150525,8419,3,2,13329,26.0
TR008420,ALB899049,20161111,8420,2,2,10371,25.0
TR008421,ALB633145,20190412,8421,3,2,11904,33.0
TR008422,ALB217489,20210319,8422,2,2,10134,55.0
TR008423,ALB633145,20190412,8423,1,2,9735,37.0
TR008424,ALB475626,20200724,8424,1,2,8674,27.0
TR008425,ALB475626,20200724,8425,3,2,8864,51.0
TR008426,ALB475626,20200724,8426,1,2,8966,41.0
TR008427,ALB789107,20120421,8427,3,2,8064,51.0
TR008428,ALB789107,20210416,8428,4,2,11202,78.0
TR008429,ALB792077,20150428,8429,4,2,8657,26.0
TR008430,ALB966477,20180622,8430,1,2,7724,25.0
TR008431,ALB899049,20161111,8431,3,2,7742,0.0
TR008432,ALB633145,20190412,8432,3,2,9025,34.0
TR008433,ALB789107,20250418,8433,3,2,7157,60.0
TR008434,ALB213704,20150428,8434,3,2,9702,15.0
TR008435,ALB759683,20140227,8435,4,2,9975,20.0
TR008436,ALB759683,20140106,8436,3,2,7410,28.0
TR008437,ALB633145,20190412,8437,1,2,7985,30.0
TR008438,ALB300130,20140227,8438,3,2,6542,74.0
TR008439,ALB792496,20210416,8439,3,2,8526,46.0
TR008440,ALB759683,20120400,8440,3,2,7698,16.0
TR008441,ALB792496,20210416,8441,2,2,7065,40.0
TR008442,ALB475654,20120917,8442,3,2,6664,31.0
TR008443,ALB309272,20230512,8443,3,2,7868,66.0
TR008444,ALB633145,20190412,8444,3,2,7034,32.0
TR008445,ALB633145,20190412,8445,3,2,6300,30.0
TR008446,ALB554755,20240628,8446,3,2,7078,48.0
TR008447,ALB759683,20140227,8447,1,2,6410,20.0
TR008448,ALB475626,20200724,8448,3,2,7112,27.0
TR008449,ALB895887,20210219,8449,3,2,5236,48.0
TR008450,ALB789107,20250418,8450,3,2,6895,51.0
TR008451,ALB784370,20111111,8451,3,2,6608,78.0
TR008452,ALB425660,20220304,8452,3,2,5135,42.0
TR008453,ALB759683,20140227,8453,3,2,6443,17.0
TR008454,ALB792077,20150428,8454,3,2,5832,23.0
TR008455,ALB394964,20120414,8455,3,2,6722,52.0
TR008456,ALB759683,20140227,8456,4,2,4793,17.0
TR008457,ALB759683,20140228,8457,3,2,5843,18.0
TR008458,ALB759683,20140228,8458,1,2,5230,15.0
TR008459,ALB858696,20201204,8459,3,2,6463,31.0
TR008460,ALB633145,20200917,8460,3,2,5048,43.0
TR008461,ALB759683,20120917,8461,3,2,6345,34.0
TR008462,ALB792496,20210416,8462,3,2,6161,40.0
TR008463,ALB475626,20191024,8463,3,2,4771,38.0
TR008464,ALB792077,20150319,8464,1,2,5850,22.0
TR008465,ALB789107,20250418,8465,4,2,6042,56.0
TR008466,ALB540734,20220202,8466,3,2,4517,45.0
TR008467,ALB178664,20131018,8467,1,2,4888,8.0
TR008468,ALB759683,20120917,8468,3,2,5056,17.0
TR008469,ALB858696,20201204,8469,3,2,4604,36.0
TR008470,ALB858696,20201204,8470,3,2,4042,26.0
TR008471,ALB792496,20210416,8471,3,2,4452,40.0
TR008472,ALB792496,20210416,8472,4,2,4577,42.0
TR008473,ALB394964,20120419,8473,3,2,4903,52.0
TR008474,ALB828829,20120419,8474,1,2,4355,9.0
TR008475,ALB394964,20111117,8475,4,2,5764,52.0
TR008476,ALB831884,20160718,8476,3,2,5424,25.0
TR008477,ALB792077,20150525,8477,4,2,4182,18.0
TR008478,ALB759683,20140124,8478,4,2,5316,16.0
TR008479,ALB792077,20150526,8479,4,2,5324,19.0
TR008480,ALB467232,20150428,8480,3,2,5928,1.0
TR008481,ALB844572,20120400,8481,3,2,4018,71.0
TR008482,ALB792496,20210416,8482,4,2,4509,27.0
TR008483,ALB792496,20210416,8483,3,2,5873,42.0
TR008484,ALB759683,20140227,8484,3,2,5880,17.0
TR008485,ALB394964,20160704,8485,3,2,5457,52.0
TR008486,ALB394964,20130403,8486,3,2,5550,52.0
TR008487,ALB858696,20201204,8487,3,2,4194,23.0
TR008488,ALB789107,20250418,8488,4,2,5041,54.0
TR008489,ALB789107,20250418,8489,3,2,4475,52.0
TR008490,ALB759683,20121009,8490,1,2,4373,16.0
TR008491,ALB858696,20201204,8491,3,2,5636,20.0
TR008492,ALB887958,20150713,8492,4,2,4283,45.0
TR008493,ALB789107,20250418,8493,3,2,4951,52.0
TR008494,ALB789107,20140227,8494,3,2,5895,78.0
TR008495,ALB898676,20130125,8495,4,2,4385,10.0
TR008496,ALB394964,20130213,8496,4,2,5976,52.0
TR008497,ALB475626,20200724,8497,3,2,6005,18.0
TR008498,ALB475626,20200724,8498,3,2,5125,17.0
TR008499,ALB858696,20201204,8499,3,2,4351,22.0
TR008500,ALB597412,20210416,8500,3,2,4645,25.0
TR008501,ALB759683,20140227,8501,1,2,4864,17.0
TR008502,ALB818803,20140807,8502,3,2,4631,24.0
TR008503,ALB285651,20231103,8503,3,2,4574,54.0
TR008504,ALB394964,20120420,8504,4,2,5963,52.0
TR008505,ALB394964,20120917,8505,3,2,4320,52.0
TR008506,ALB475626,20200724,8506,4,2,5480,16.0
TR008507,ALB597412,20220211,8507,3,2,4012,48.0
TR008508,ALB475626,20200724,8508,3,2,5205,18.0
TR008509,ALB789107,20250418,8509,3,2,5848,50.0
TR008510,ALB858696,20201204,8510,3,2,4587,22.0
TR008511,ALB792496,20210416,8511,4,2,4383,23.0
TR008512,ALB627253,20120422,8512,4,2,5321,62.0
TR008513,ALB475626,20200724,8513,4,2,5440,16.0
TR008514,ALB475626,20200724,8514,4,2,5390,15.0
TR008515,ALB464609,20120917,8515,3,2,4653,9.0
TR008516,ALB394964,20130403,8516,4,2,4518,52.0
TR008517,ALB394964,20120420,8517,3,2,5930,52.0
TR008518,ALB475626,20200724,8518,4,2,5860,0.0
TR008519,ALB597412,20211022,8519,4,2,4928,41.0
TR008520,ALB394964,20120400,8520,4,2,5711,52.0
TR008521,ALB792496,20210416,8521,4,2,4917,21.0
TR008522,ALB831884,20171215,8522,3,2,4864,29.0
TR008523,ALB217489,20210416,8523,2,2,4323,19.0
TR008524,ALB898676,20120415,8524,4,2,4868,10.0
TR008525,ALB844572,20200925,8525,1,2,5089,71.0
TR008526,ALB217489,20210416,8526,4,2,4056,18.0
TR008527,ALB914290,20221125,8527,4,2,4902,53.0
TR008528,ALB217489,20210416,8528,4,2,5576,18.0
TR008529,ALB394964,20120414,8529,3,2,5377,52.0
TR008530,ALB217489,20210416,8530,4,2,5284,18.0
TR008531,ALB394964,20120517,8531,4,2,5836,52.0
TR008532,ALB217489,20210416,8532,3,2,4044,18.0
TR008533,ALB593546,20120917,8533,6,2,5129,4.0
TR008534,ALB597412,20220211,8534,4,2,5590,32.0
TR008535,ALB217489,20210416,8535,3,2,5095,17.0
TR008536,ALB738301,20120400,8536,4,2,4662,52.0
TR008537,ALB633145,20120917,8537,3,2,4287,69.0
TR008538,ALB597412,20220211,8538,4,2,5788,23.0
TR008539,ALB597412,20220211,8539,3,2,4954,29.0
TR008540,ALB394964,20120917,8540,3,2,5773,52.0
TR008541,ALB597412,20220211,8541,4,2,5185,24.0
TR008542,ALB711788,20131213,8542,4,2,5365,11.0
TR008543,ALB789107,20120917,8543,2,2,5626,78.0
TR008544,ALB394964,20120917,8544,4,2,5335,52.0
TR008545,ALB394964,20120917,8545,4,2,4811,52.0
TR008546,ALB394964,20120917,8546,3,2,5042,52.0
TR008547,ALB394964,20120917,8547,4,2,5622,52.0
TR008548,ALB818803,20140227,8548,4,2,4760,24.0
TR008549,ALB818803,20120917,8549,3,2,4789,24.0
TR008550,ALB811787,20161111,8550,3,2,4204,13.0
TR008551,ALB130338,20240710,8551,2,2,5846,22.0
TR008552,ALB252324,20241213,8552,2,2,4193,39.0
TR008553,ALB283011,20170607,8553,2,81,318092,64.0
TR008554,ALB630620,20160714,8554,1,81,280372,56.0
TR008555,ALB984560,20170908,8555,1,81,189140,58.0
TR008556,ALB984560,20170825,8556,1,81,157397,47.0
TR008557,ALB630620,20161013,8557,1,81,116317,48.0
TR008558,ALB630620,20161013,8558,1,81,140545,52.0
TR008559,ALB986560,20180713,8559,1,81,142087,53.0
TR008560,ALB393813,20170428,8560,2,81,133769,55.0
TR008561,ALB630620,20160607,8561,3,81,97244,45.0
TR008562,ALB986560,20180713,8562,1,81,110188,50.0
TR008563,ALB984560,20170908,8563,3,81,100739,42.0
TR008564,ALB594019,20190322,8564,2,81,102867,51.0
TR008565,ALB984560,20170908,8565,3,81,78569,40.0
TR008566,ALB300066,20210430,8566,5,81,69275,56.0
TR008567,ALB984560,20170908,8567,1,81,78273,36.0
TR008568,ALB300066,20210430,8568,1,81,77671,67.0
TR008569,ALB300066,20210430,8569,1,81,65511,57.0
TR008570,ALB986560,20180713,8570,3,81,57694,45.0
TR008571,ALB594019,20190322,8571,2,81,57424,51.0
TR008572,ALB984560,20170908,8572,1,81,55777,39.0
TR008573,ALB300066,20210430,8573,1,81,52908,64.0
TR008574,ALB630620,20160315,8574,4,81,51881,42.0
TR008575,ALB300066,20210430,8575,1,81,64623,67.0
TR008576,ALB594019,20190308,8576,1,81,43797,51.0
TR008577,ALB630620,20160516,8577,3,81,56301,40.0
TR008578,ALB300066,20210430,8578,4,81,43622,49.0
TR008579,ALB986560,20180713,8579,1,81,45499,34.0
TR008580,ALB594019,20190322,8580,3,81,39569,56.0
TR008581,ALB630620,20160209,8581,5,81,43006,56.0
TR008582,ALB984560,20170908,8582,3,81,51833,59.0
TR008583,ALB300066,20210430,8583,1,81,53412,63.0
TR008584,ALB984560,20170908,8584,3,81,40287,32.0
TR008585,ALB300066,20210414,8585,1,81,41574,49.0
TR008586,ALB984560,20170908,8586,1,81,41318,37.0
TR008587,ALB594019,20190322,8587,1,81,46522,45.0
TR008588,ALB594019,20190322,8588,3,81,43361,40.0
TR008589,ALB469677,20170314,8589,1,81,39029,24.0
TR008590,ALB524321,20171130,8590,3,81,39301,26.0
TR008591,ALB941653,20181004,8591,1,81,41660,29.0
TR008592,ALB984560,20170908,8592,1,81,29399,32.0
TR008593,ALB594019,20190322,8593,1,81,34774,38.0
TR008594,ALB300066,20210430,8594,3,81,39945,46.0
TR008595,ALB594019,20190322,8595,3,81,37613,40.0
TR008596,ALB279010,20190322,8596,1,81,34779,37.0
TR008597,ALB203558,20141029,8597,3,81,31143,31.0
TR008598,ALB300066,20210430,8598,2,81,28750,36.0
TR008599,ALB984560,20170908,8599,1,81,30361,34.0
TR008600,ALB594019,20190322,8600,3,81,31004,39.0
TR008601,ALB300066,20210430,8601,3,81,27512,49.0
TR008602,ALB594019,20190322,8602,3,81,30094,34.0
TR008603,ALB594019,20190322,8603,1,81,31402,33.0
TR008604,ALB986560,20180713,8604,3,81,22782,30.0
TR008605,ALB300066,20210430,8605,3,81,25521,46.0
TR008606,ALB122249,20210528,8606,3,81,24890,40.0
TR008607,ALB393813,20250515,8607,1,81,25382,60.0
TR008608,ALB594019,20190322,8608,4,81,20839,33.0
TR008609,ALB300066,20210430,8609,1,81,20668,38.0
TR008610,ALB984560,20170908,8610,5,81,21336,29.0
TR008611,ALB815899,20250212,8611,1,81,16688,70.0
TR008612,ALB300066,20211201,8612,3,81,19266,66.0
TR008613,ALB524321,20161013,8613,3,81,18549,26.0
TR008614,ALB300066,20210430,8614,3,81,12974,24.0
TR008615,ALB393813,20250523,8615,2,81,13514,67.0
TR008616,ALB283011,20250425,8616,4,81,16058,64.0
TR008617,ALB300066,20220202,8617,3,81,15876,53.0
TR008618,ALB821791,20141006,8618,3,81,10809,74.0
TR008619,ALB393813,20250523,8619,6,81,10073,62.0
TR008620,ALB393813,20250523,8620,4,81,10036,66.0
TR008621,ALB900738,20241206,8621,4,81,13806,46.0
TR008622,ALB986560,20180713,8622,3,81,9946,22.0
TR008623,ALB560433,20150121,8623,3,81,11362,3.0
TR008624,ALB201288,20141124,8624,3,81,11665,51.0
TR008625,ALB919051,20141210,8625,3,81,7972,34.0
TR008626,ALB822456,20141202,8626,3,81,10120,63.0
TR008627,ALB393813,20250523,8627,3,81,8777,66.0
TR008628,ALB393813,20250513,8628,3,81,9643,60.0
TR008629,ALB393813,20250523,8629,1,81,7682,60.0
TR008630,ALB393813,20250523,8630,1,81,8784,61.0
TR008631,ALB783794,20210924,8631,3,81,8557,39.0
TR008632,ALB300066,20220128,8632,4,81,6821,42.0
TR008633,ALB783794,20210924,8633,3,81,5603,31.0
TR008634,ALB667116,20150213,8634,4,81,6393,50.0
TR008635,ALB393813,20250523,8635,4,81,5820,67.0
TR008636,ALB393813,20250523,8636,4,81,7096,59.0
TR008637,ALB393813,20250523,8637,3,81,6979,59.0
TR008638,ALB393813,20250523,8638,3,81,5314,55.0
TR008639,ALB393813,20250523,8639,3,81,5528,57.0
TR008640,ALB300066,20220128,8640,4,81,5222,23.0
TR008641,ALB300066,20220128,8641,4,81,5670,25.0
TR008642,ALB393813,20250523,8642,3,81,4864,56.0
TR008643,ALB923980,20190220,8643,3,81,4562,16.0
TR008644,ALB393813,20250523,8644,3,81,4543,55.0
TR008645,ALB300066,20170410,8645,1,81,5086,64.0
TR008646,ALB300066,20220128,8646,4,81,4912,28.0
TR008647,ALB300066,20220617,8647,4,81,4895,40.0
TR008648,ALB393813,20250523,8648,3,81,4193,55.0
TR008649,ALB300066,20140314,8649,3,81,5453,64.0
TR008650,ALB300066,20220128,8650,4,81,4439,17.0
TR008651,ALB783794,20210924,8651,3,81,4406,33.0
TR008652,ALB939715,20200320,8652,3,81,4839,33.0
TR008653,ALB783794,20210924,8653,6,81,4467,31.0
TR008654,ALB300066,0,8654,4,81,5183,64.0
TR008655,ALB300066,20220127,8655,3,81,4756,20.0
TR008656,ALB783794,20210924,8656,3,81,4911,39.0
TR008657,ALB783794,20210924,8657,4,81,5088,32.0
TR008658,ALB783794,20210924,8658,3,81,4419,22.0
TR008659,ALB783794,20210924,8659,1,81,4323,23.0
TR008660,ALB783794,20210924,8660,3,81,5775,27.0
TR008661,ALB783794,20210924,8661,1,81,4880,23.0
TR008662,ALB783794,20210924,8662,4,81,4837,22.0
TR008663,ALB783794,20210924,8663,3,81,4081,18.0
TR008664,ALB783794,20210924,8664,4,81,5008,20.0
TR008665,ALB783794,20210924,8665,2,81,5122,29.0
TR008666,ALB783794,20210924,8666,3,81,5130,23.0
TR008667,ALB387848,20250605,8667,1,81,5430,79.0
TR008668,ALB664662,20250605,8668,1,81,4368,9.0
TR008669,ALB836353,20160624,8669,4,21,28151,32.0
TR008670,ALB836353,20181026,8670,4,21,34212,38.0
TR008671,ALB836353,20181026,8671,3,21,15931,29.0
TR008672,ALB836353,20181026,8672,3,21,8902,20.0
TR008673,ALB946942,20101015,8673,4,21,8531,27.0
TR008674,ALB836353,20181026,8674,4,21,5573,21.0
TR008675,ALB836353,20181026,8675,3,21,5060,21.0
TR008676,ALB257182,20090204,8676,4,21,5648,41.0
TR008677,ALB709013,20060000,8677,4,21,4892,20.0
TR008678,ALB836353,20181026,8678,3,21,5433,15.0
TR008679,ALB836353,20181026,8679,4,21,5080,21.0
TR008680,ALB709013,20070000,8680,6,21,4301,14.0
TR008681,ALB836353,20181026,8681,4,21,4029,38.0
TR008682,ALB257182,20040414,8682,3,21,5634,26.0
TR008683,ALB836353,20181026,8683,4,21,4362,17.0
TR008684,ALB836353,20180926,8684,3,21,5227,17.0
TR008685,ALB836353,20181026,8685,4,21,4687,17.0
TR008686,ALB709013,20070216,8686,4,21,5186,14.0
TR008687,ALB836353,20181026,8687,1,21,4645,16.0
TR008688,ALB257182,20040205,8688,3,21,4186,25.0
TR008689,ALB464615,20240315,8689,4,21,4458,29.0
TR008690,ALB172135,19990000,8690,4,21,4390,25.0
TR008691,ALB836353,20181026,8691,4,21,4869,14.0
TR008692,ALB968508,20240301,8692,3,21,5331,22.0
TR008693,ALB464615,20240101,8693,3,21,4541,19.0
TR008694,ALB842151,0,8694,4,21,4037,30.0
TR008695,ALB946942,20100524,8695,4,21,5052,15.0
TR008696,ALB836353,20180427,8696,3,21,5224,13.0
TR008697,ALB836353,20181026,8697,4,21,5941,12.0
TR008698,ALB709013,20070216,8698,4,21,5195,8.0
TR008699,ALB946942,20100524,8699,3,21,4957,22.0
TR008700,ALB842151,20010000,8700,4,21,5164,26.0
TR008701,ALB464615,20240315,8701,4,21,5871,31.0
TR008702,ALB836353,20181026,8702,4,21,5672,12.0
TR008703,ALB842151,0,8703,3,21,4661,18.0
TR008704,ALB946942,20100524,8704,4,21,4487,9.0
TR008705,ALB946942,20100507,8705,4,21,4538,17.0
TR008706,ALB709013,20070216,8706,4,21,5023,8.0
TR008707,ALB946942,20100524,8707,4,21,5503,14.0
TR008708,ALB464615,20240126,8708,4,21,5020,17.0
TR008709,ALB464615,20240315,8709,4,21,4147,30.0
TR008710,ALB257182,20040414,8710,4,21,5465,41.0
TR008711,ALB257182,20040205,8711,4,21,5629,14.0
TR008712,ALB709013,20070216,8712,3,21,4592,6.0
TR008713,ALB842151,0,8713,3,21,5345,15.0
TR008714,ALB946942,20100524,8714,4,21,4868,11.0
TR008715,ALB946942,20100524,8715,3,21,5795,14.0
TR008716,ALB849199,20211210,8716,4,21,5706,21.0
TR008717,ALB709013,20070216,8717,4,21,5066,6.0
TR008718,ALB849199,20220325,8718,4,21,5398,21.0
TR008719,ALB257182,20040205,8719,4,21,5785,13.0
TR008720,ALB172135,19990000,8720,4,21,5008,2.0
TR008721,ALB709013,20070216,8721,4,21,4641,6.0
TR008722,ALB709013,20070216,8722,4,21,5524,4.0
TR008723,ALB709013,20070216,8723,4,21,4455,4.0
TR008724,ALB946942,20100524,8724,4,21,4790,10.0
TR008725,ALB257182,20040000,8725,4,21,5750,17.0
TR008726,ALB172135,19980000,8726,4,21,5466,12.0
TR008727,ALB257182,20040205,8727,4,21,4823,17.0
TR008728,ALB464615,20240216,8728,4,21,4441,13.0
TR008729,ALB709013,20070216,8729,4,21,4726,4.0
TR008730,ALB849199,20220325,8730,4,21,4580,12.0
TR008731,ALB877590,20120522,8731,4,21,4365,2.0
TR008732,ALB849199,20220218,8732,4,21,5503,15.0
TR008733,ALB849199,20220325,8733,4,21,4516,9.0
TR008734,ALB849199,20220325,8734,4,21,4922,15.0
TR008735,ALB464615,20240315,8735,4,21,4784,20.0
TR008736,ALB257182,20040205,8736,4,21,5982,11.0
TR008737,ALB257182,20040205,8737,4,21,4797,14.0
TR008738,ALB946942,20100524,8738,4,21,4172,10.0
TR008739,ALB849199,20220325,8739,4,21,4191,11.0
TR008740,ALB842151,0,8740,4,21,5199,7.0
TR008741,ALB464615,20121217,8741,4,21,5215,19.0
TR008742,ALB257182,20040205,8742,4,21,4852,10.0
TR008743,ALB842151,0,8743,4,21,4878,11.0
TR008744,ALB849199,20220325,8744,4,21,4118,12.0
TR008745,ALB946942,20100524,8745,4,21,5049,7.0
TR008746,ALB946942,20100524,8746,4,21,5024,8.0
TR008747,ALB709013,20070216,8747,4,21,4312,6.0
TR008748,ALB257182,20040205,8748,4,21,4221,12.0
TR008749,ALB464615,20240315,8749,4,21,4258,20.0
TR008750,ALB842151,0,8750,4,21,4214,12.0
TR008751,ALB849199,20220325,8751,4,21,5234,9.0
TR008752,ALB172135,19990000,8752,6,21,4407,11.0
TR008753,ALB709013,20070216,8753,3,21,4517,5.0
TR008754,ALB842151,0,8754,4,21,4361,7.0
TR008755,ALB481290,20070216,8755,3,21,5934,28.0
TR008756,ALB842151,0,8756,4,21,5726,30.0
TR008757,ALB464615,20240315,8757,4,21,4473,16.0
TR008758,ALB709013,20070216,8758,4,21,4670,4.0
TR008759,ALB842151,0,8759,4,21,4433,6.0
TR008760,ALB464615,20091217,8760,4,21,5000,16.0
TR008761,ALB849199,20220325,8761,4,21,4050,9.0
TR008762,ALB842151,20010000,8762,4,21,5359,6.0
TR008763,ALB257182,20040205,8763,4,21,5060,9.0
TR008764,ALB842151,0,8764,3,21,5814,9.0
TR008765,ALB842151,0,8765,4,21,4342,7.0
TR008766,ALB849199,20220325,8766,4,21,5622,8.0
TR008767,ALB262202,20091217,8767,4,21,5599,17.0
TR008768,ALB842151,0,8768,4,21,4267,7.0
TR008769,ALB842151,20000000,8769,4,21,4811,6.0
TR008770,ALB325453,19940101,8770,4,21,4354,16.0
TR008771,ALB172135,19990101,8771,4,21,4522,11.0
TR008772,ALB464615,20240315,8772,4,21,4539,13.0
TR008773,ALB172135,0,8773,3,21,5128,14.0
TR008774,ALB842151,0,8774,3,21,4837,7.0
TR008775,ALB307363,20091217,8775,4,21,5913,50.0
TR008776,ALB464615,20240315,8776,6,21,4264,13.0
TR008777,ALB257182,20040205,8777,4,21,5961,10.0
TR008778,ALB464615,20240315,8778,4,21,4473,15.0
TR008779,ALB172135,19990000,8779,3,21,5564,8.0
TR008780,ALB709013,20091217,8780,4,21,4691,4.0
TR008781,ALB208069,0,8781,4,21,4299,16.0
TR008782,ALB709013,20091217,8782,4,21,5731,4.0
TR008783,ALB200816,20091217,8783,4,21,4632,43.0
TR008784,ALB307363,0,8784,4,21,5334,50.0
TR008785,ALB307363,20091217,8785,1,21,5148,50.0
TR008786,ALB307363,20040000,8786,1,21,4959,50.0
TR008787,ALB107716,20160913,8787,1,62,117180,15.0
TR008788,ALB531261,20180119,8788,1,62,59246,34.0
TR008789,ALB851442,20170926,8789,1,62,43074,43.0
TR008790,ALB443954,20170626,8790,1,62,55021,8.0
TR008791,ALB208503,20200515,8791,1,62,44977,23.0
TR008792,ALB315970,20181123,8792,1,62,20608,42.0
TR008793,ALB683636,20170306,8793,1,62,19187,39.0
TR008794,ALB688374,20161115,8794,1,62,23434,41.0
TR008795,ALB534093,20190531,8795,1,62,20482,8.0
TR008796,ALB787306,20171114,8796,4,62,17602,33.0
TR008797,ALB350999,20180919,8797,3,62,13973,57.0
TR008798,ALB202415,20180907,8798,1,62,16068,35.0
TR008799,ALB462012,20180411,8799,1,62,11501,17.0
TR008800,ALB146321,20161011,8800,1,62,13221,9.0
TR008801,ALB490924,20170605,8801,3,62,13416,51.0
TR008802,ALB481999,20180427,8802,3,62,9328,60.0
TR008803,ALB125011,20190118,8803,3,62,9928,1.0
TR008804,ALB407692,20170410,8804,3,62,11056,15.0
TR008805,ALB602095,20170110,8805,4,62,6572,12.0
TR008806,ALB423172,20191004,8806,4,62,6546,16.0
TR008807,ALB104583,20191004,8807,3,62,5338,60.0
TR008808,ALB742089,20191004,8808,4,62,5777,7.0
TR008809,ALB790640,20170522,8809,1,62,4196,50.0
