sound_id,bpm,rolloff,flux,rms,flatness,spectral_complexity,pitch,loudness,mood
252,99.99,1843.555,1.3501,0.2274,0.8159,26.985,1911.7249,24.199,Club/Party Rap
253,82.76,680.1641,1.4145,0.4407,0.8839,19.8351,3437.6527,58.9279,Trap/Drill
254,122.42,2686.8225,1.375,0.2729,0.7594,31.842,2061.818,31.16,Boom Bap/Classic Hip Hop
255,132.96,6209.2182,1.3483,0.0343,0.2839,9.1016,2464.1965,1.9343,Club/Party Rap
256,84.8,1855.6143,1.3209,0.2734,0.8623,21.1442,2601.3565,31.3511,Club/Party Rap
257,106.62,1547.3864,1.2993,0.2626,0.9551,20.6827,2708.9206,29.5063,Club/Party Rap
258,108.77,1220.6322,1.228,0.3359,0.7769,24.8898,2493.3312,42.4906,Club/Party Rap
259,91.27,1095.0371,1.1842,0.33,0.8323,27.1997,2420.2299,40.7904,Cloud Rap/Experimental
260,107.95,1892.58,1.3984,0.1468,0.8705,17.4758,2256.3408,13.8904,Club/Party Rap
261,172.27,1135.5327,1.5336,0.3584,0.8728,21.7422,2501.163,45.1765,Club/Party Rap
262,122.96,250.7364,1.2823,0.3043,0.9279,13.981,2988.2729,34.9245,Introspective Rap
263,129.99,1805.2343,1.3294,0.1935,0.8826,23.7241,2362.5395,20.0809,Club/Party Rap
264,143.1,1165.4826,1.518,0.3901,0.8277,30.1385,2939.8573,49.708,Cloud Rap/Experimental
265,119.99,1668.1888,1.4521,0.1157,0.7306,18.6565,2710.7864,10.3579,Introspective Rap
266,135.09,1234.9172,1.3838,0.2431,0.8449,23.4394,2531.1375,28.2916,Introspective Rap
267,139.81,1270.0191,1.3089,0.1637,0.8167,24.3988,2392.4438,15.8556,Club/Party Rap
268,129.17,1693.6893,1.4197,0.2329,0.894,29.9118,2449.952,24.7977,Trap/Drill
269,123.76,2848.4567,1.4189,0.3709,0.651,49.5239,2425.5779,45.3114,Trap/Drill
270,78.32,2790.5292,1.4292,0.3535,0.7728,44.6323,2139.3525,43.1989,Cloud Rap/Experimental
271,124.99,796.5835,1.1719,0.1456,0.9137,15.5487,2607.0555,13.6285,Cloud Rap/Experimental
272,110.25,1780.367,1.1897,0.1578,0.899,11.6406,2319.9577,15.5978,Introspective Rap
273,103.02,1112.6999,1.3411,0.1815,0.7043,16.6436,2358.1851,19.1974,Lo-Fi Hip Hop/Chill Rap
274,135.96,1280.3714,1.1459,0.2522,0.8748,23.7304,1612.0997,27.5083,Cloud Rap/Experimental
275,129.77,696.2358,1.0859,0.1316,0.9282,8.9346,1605.5547,11.328,Cloud Rap/Experimental
276,126.87,1659.4709,1.1477,0.1173,0.8153,19.8828,2372.2364,10.3039,Club/Party Rap
277,125.22,2043.8709,1.4048,0.3075,0.8305,33.1551,2393.1104,36.3319,Introspective Rap
278,120.73,776.4766,1.203,0.1972,0.8387,13.1535,2226.5129,21.3277,Club/Party Rap
279,108.77,1220.6322,1.228,0.3359,0.7769,24.8898,2493.3312,42.4906,Introspective Rap
280,89.98,1912.7216,1.4437,0.2098,0.7593,18.8003,3026.9888,25.1202,Trap/Drill
281,116.99,1411.9279,1.1268,0.2624,0.9104,36.3177,1740.4106,28.6467,Cloud Rap/Experimental
282,165.48,2727.5718,1.3729,0.1269,0.7457,15.9875,2399.4611,11.5792,Club/Party Rap
283,129.87,2307.1222,1.6609,0.3421,0.7979,41.4488,2798.5919,41.3922,Introspective Rap
284,87.92,408.9587,1.0775,0.2495,0.9712,17.3381,2150.5457,26.1938,Trap/Drill
285,106.5,2309.1593,1.2709,0.2012,0.8918,38.3533,2358.315,20.5223,Introspective Rap
286,122.45,1767.6713,1.3563,0.1909,0.8031,26.919,2314.4123,21.1023,Introspective Rap
287,147.69,1269.5665,1.3721,0.2504,0.851,19.2857,2331.2315,28.4442,Cloud Rap/Experimental
288,123.93,1972.1016,1.4469,0.1257,0.7004,7.0078,3137.6651,13.1772,Introspective Rap
289,146.03,1417.3083,1.3602,0.1752,0.8831,22.0478,2530.4906,18.3745,Introspective Rap
290,113.16,1184.8717,1.2501,0.1897,0.8998,20.1763,2323.7411,19.4694,Introspective Rap
291,127.68,733.0718,1.1822,0.1814,0.8851,12.9389,2571.6756,18.8479,Cloud Rap/Experimental
292,70.05,1892.19,1.2309,0.1322,0.865,13.7199,2620.3754,13.9452,Club/Party Rap
293,121.92,2261.7897,1.394,0.2618,0.7994,25.7059,3093.3617,31.5828,Introspective Rap
294,123.1,1089.7,1.5696,0.2392,0.8473,16.6404,2552.1555,27.4076,Trap/Drill
295,178.21,1528.8264,1.4217,0.2837,0.8613,35.1988,2251.4679,32.2849,Introspective Rap
296,80.93,2238.4681,1.8344,0.1325,0.683,16.7111,3433.4332,12.6121,Lo-Fi Hip Hop/Chill Rap
297,130.17,1117.8501,1.2546,0.2405,0.8913,23.406,1941.6891,26.5151,Introspective Rap
298,144.32,2410.6508,1.3881,0.1649,0.7965,16.922,2874.4456,16.6833,Introspective Rap
299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Introspective Rap
300,82.54,694.2043,1.4056,0.2779,0.9131,15.2335,3362.2816,33.2069,Introspective Rap
301,92.98,1195.7729,1.1311,0.1691,0.9214,28.8598,2677.1792,16.0707,Lo-Fi Hip Hop/Chill Rap
302,113.16,1184.8717,1.2501,0.1897,0.8998,20.1763,2323.7411,19.4694,Cloud Rap/Experimental
303,136.57,966.6799,1.0053,0.2163,0.9049,23.0071,2084.2073,23.3644,Club/Party Rap
304,139.34,283.9655,0.9817,0.1646,0.9693,9.7593,2574.7252,15.2822,Club/Party Rap
305,144.91,1404.3617,1.2278,0.2715,0.9244,33.5915,2189.7952,30.1401,Lo-Fi Hip Hop/Chill Rap
306,103.88,865.8864,1.1334,0.3115,0.923,26.5643,2391.1522,36.6917,Club/Party Rap
307,87.97,1352.565,1.1426,0.2285,0.8978,26.7069,2121.1029,24.7091,Club/Party Rap
308,126.04,642.6067,1.1071,0.3286,0.9201,25.2265,2774.803,39.379,Club/Party Rap
309,82.99,784.8997,1.0636,0.2663,0.9404,23.6651,2217.6223,29.9298,Club/Party Rap
310,120.03,884.9185,1.2749,0.3196,0.8895,26.7596,2670.4299,37.6451,Introspective Rap
311,150.76,1554.6092,1.3426,0.2885,0.8511,25.1795,2503.9974,33.7145,Club/Party Rap
312,150.97,976.9271,1.1653,0.2574,0.9171,19.5585,2487.9278,28.4817,Club/Party Rap
313,156.21,1792.2438,1.371,0.3096,0.857,31.6169,2962.5405,36.0003,Club/Party Rap
314,89.98,1214.4714,1.273,0.2925,0.9162,21.4131,2551.8754,33.5256,Lo-Fi Hip Hop/Chill Rap
315,72.97,947.2655,1.172,0.2972,0.9154,24.6578,2043.9114,33.9331,Club/Party Rap
316,111.75,1319.3601,1.2747,0.2102,0.8898,22.9653,2017.527,22.2766,Lo-Fi Hip Hop/Chill Rap
317,79.98,1546.3267,1.1785,0.2717,0.8819,25.8145,2711.7847,31.0583,Lo-Fi Hip Hop/Chill Rap
318,99.96,1187.3848,1.162,0.2187,0.9384,23.0046,2074.6729,22.7509,Club/Party Rap
319,80.09,1294.0449,1.1861,0.2457,0.8961,25.3878,2227.3062,27.5286,Club/Party Rap
320,117.79,1401.43,1.1301,0.2618,0.9103,21.5699,2651.9375,30.453,Introspective Rap
321,143.16,1362.1107,1.29,0.284,0.911,30.0166,2163.6416,32.0426,Cloud Rap/Experimental
322,144.04,823.6136,1.0736,0.2504,0.9284,20.4576,2906.9719,28.4319,Club/Party Rap
323,99.05,2018.0158,1.1206,0.0987,0.8788,15.1928,2110.8796,7.9664,Introspective Rap
324,87.96,869.3319,1.1957,0.3016,0.9333,23.9674,2368.4079,35.1393,Club/Party Rap
325,117.26,1637.2496,1.2094,0.1593,0.8186,14.5858,2784.8023,16.4996,Club/Party Rap
326,124.96,594.6206,1.1703,0.3287,0.913,27.7625,2774.056,39.3222,Lo-Fi Hip Hop/Chill Rap
327,132.96,1532.6778,1.2142,0.3056,0.8908,31.8703,2068.3373,35.4423,Lo-Fi Hip Hop/Chill Rap
328,164.47,1600.4311,1.2696,0.2548,0.8968,27.5139,2060.0521,28.0583,Introspective Rap
329,161.71,1456.465,1.0908,0.2268,0.9189,23.3761,2036.2409,24.628,Trap/Drill
330,99.81,1232.2394,1.4759,0.2293,0.8801,20.2393,2626.5124,25.5988,Lo-Fi Hip Hop/Chill Rap
331,142.75,1565.55,1.2298,0.2649,0.8712,31.2209,1767.8352,30.5753,Introspective Rap
332,99.94,2083.792,1.2757,0.2328,0.8829,26.6973,1897.1811,25.3619,Lo-Fi Hip Hop/Chill Rap
333,129.5,1426.3489,1.3756,0.2024,0.8919,18.5324,2298.2831,22.3636,Lo-Fi Hip Hop/Chill Rap
334,123.58,1660.1934,1.1377,0.2005,0.743,20.7217,2143.8104,21.6292,Introspective Rap
335,90.0,1881.5916,1.1614,0.2152,0.9214,30.8484,1888.6386,22.8678,Club/Party Rap
336,148.84,1402.6181,1.3365,0.2304,0.8959,22.0848,2202.0574,24.9565,Club/Party Rap
337,128.07,1591.4714,1.423,0.278,0.8327,22.1318,2177.2005,32.0536,Introspective Rap
338,172.27,2718.195,1.3857,0.2811,0.7975,27.7872,2435.0128,32.6731,Introspective Rap
339,97.44,1561.4912,1.3677,0.2145,0.8834,21.4283,2312.9751,23.4655,Introspective Rap
340,139.85,1796.6273,1.3884,0.1904,0.9066,22.6396,2455.7929,19.8091,Club/Party Rap
341,83.11,1309.0333,1.3996,0.2383,0.8345,20.2808,2560.3407,26.815,Lo-Fi Hip Hop/Chill Rap
342,172.27,1680.4002,1.2266,0.2677,0.8662,23.5056,2062.0293,30.3435,Introspective Rap
343,90.99,1594.476,1.2932,0.2233,0.8566,25.7746,2335.5917,24.1783,Lo-Fi Hip Hop/Chill Rap
344,95.96,1010.3821,1.1928,0.2442,0.9396,18.4419,2592.7628,27.2562,Lo-Fi Hip Hop/Chill Rap
345,99.86,1732.0782,1.4112,0.1871,0.8811,22.9541,1955.6171,18.6518,Club/Party Rap
346,84.84,1840.6388,1.3236,0.1999,0.8889,21.7123,1881.7692,20.747,Club/Party Rap
347,133.94,1958.3594,1.5345,0.2713,0.8342,24.0385,2502.7226,31.7224,Lo-Fi Hip Hop/Chill Rap
348,123.92,2174.9546,1.3637,0.2652,0.8777,29.1066,2287.3564,30.3436,Club/Party Rap
349,145.3,1631.1626,1.179,0.2773,0.9209,23.8728,1668.7802,30.9826,Introspective Rap
350,125.11,2017.2246,1.306,0.2655,0.874,26.203,2101.4477,30.0095,Introspective Rap
351,87.96,1494.4402,1.2624,0.2473,0.8636,21.9828,2295.4057,28.5135,Club/Party Rap
352,139.85,1796.6273,1.3884,0.1904,0.9066,22.6396,2455.7929,19.8091,Club/Party Rap
353,143.0,1946.4739,1.3398,0.2833,0.8192,27.6437,2476.6574,32.9879,Club/Party Rap
354,124.44,1341.1771,1.1837,0.2775,0.9007,26.1486,2005.0873,31.7797,Lo-Fi Hip Hop/Chill Rap
355,101.3,2132.07,1.3241,0.2626,0.8549,31.1824,2300.901,29.9629,Club/Party Rap
356,128.5,1605.3326,1.2679,0.238,0.9278,29.1439,2036.6221,26.0718,Club/Party Rap
357,144.0,1449.122,1.2351,0.3115,0.8982,30.5252,2314.5992,36.4894,Club/Party Rap
358,122.98,972.7907,1.334,0.2921,0.8986,20.5531,2605.2079,33.8821,Introspective Rap
359,184.57,990.8439,1.1814,0.3224,0.9094,27.3529,2027.9979,38.454,Lo-Fi Hip Hop/Chill Rap
360,136.04,1507.5049,1.3328,0.1722,0.8834,16.6045,2318.0907,17.5674,Club/Party Rap
361,98.86,2242.4099,1.2283,0.2298,0.828,27.4316,1866.6303,25.3406,Lo-Fi Hip Hop/Chill Rap
362,163.51,1511.7114,1.2114,0.2621,0.8947,20.8916,2134.0455,29.2719,Introspective Rap
363,119.99,860.5871,1.082,0.2463,0.9374,21.4821,2179.0518,27.6081,Trap/Drill
364,94.98,1246.6899,1.3616,0.2586,0.8478,19.339,2527.5738,29.003,Cloud Rap/Experimental
365,125.19,2077.9322,1.2409,0.294,0.8627,40.007,2167.7413,33.9537,Club/Party Rap
366,132.98,234.6066,0.9937,0.1653,0.9773,10.1006,2937.0915,15.2409,Club/Party Rap
367,139.92,2362.0924,1.4198,0.2549,0.8384,28.895,2158.4559,28.4929,Introspective Rap
368,96.94,1187.0161,1.1674,0.2709,0.945,24.0461,2146.3944,30.3492,Trap/Drill
369,118.19,334.1723,1.1319,0.2508,0.8627,9.1958,3283.1718,28.4846,Lo-Fi Hip Hop/Chill Rap
370,78.95,1905.406,1.1331,0.3105,0.7698,33.9741,1707.2732,36.4009,Introspective Rap
371,163.19,1484.2682,1.2395,0.2011,0.9184,22.4672,1734.4378,20.3078,Lo-Fi Hip Hop/Chill Rap
372,100.72,2179.6828,1.3424,0.2407,0.8304,22.6193,2586.9331,27.2728,Lo-Fi Hip Hop/Chill Rap
373,112.89,1911.4263,1.3157,0.2448,0.8438,25.5277,1687.5056,26.8895,Club/Party Rap
374,114.88,1654.292,1.2079,0.2502,0.8443,24.463,1874.1361,28.1164,Club/Party Rap
375,92.7,1219.8775,1.3876,0.2671,0.8854,21.3382,2552.7963,31.1829,Club/Party Rap
376,111.05,1507.5491,1.2488,0.2647,0.8453,26.9525,2652.6079,30.8656,Club/Party Rap
377,129.58,1505.0166,1.3119,0.2562,0.8293,25.172,2550.2939,29.6152,Introspective Rap
378,95.38,1125.0146,1.3873,0.281,0.8781,21.3999,2399.8351,32.8831,Club/Party Rap
379,128.41,870.8535,1.2919,0.222,0.9409,19.0871,2174.9945,23.9773,Club/Party Rap
380,163.13,1284.8483,1.2458,0.2683,0.8512,24.0186,2445.3647,30.7809,Lo-Fi Hip Hop/Chill Rap
381,143.04,1514.7385,1.3444,0.2713,0.9245,29.0684,2143.9156,30.97,Introspective Rap
382,137.54,1512.5182,1.1982,0.244,0.8856,22.487,2014.0934,27.0595,Club/Party Rap
383,108.94,1042.4283,1.2091,0.2027,0.8665,18.3769,2488.02,21.9104,Introspective Rap
384,95.98,1692.6319,1.2184,0.3124,0.8869,33.1442,2263.4447,36.9369,Club/Party Rap
385,172.27,1885.5342,1.4436,0.2357,0.8493,23.0469,2367.0913,26.533,Club/Party Rap
386,107.98,1725.3698,1.2919,0.2694,0.8679,31.1101,2166.5421,30.1096,Club/Party Rap
387,88.99,996.2612,1.3539,0.2837,0.898,20.0151,2518.6863,33.0453,Club/Party Rap
388,150.16,1481.6329,1.3199,0.2439,0.8979,28.7645,2289.2958,27.1226,Club/Party Rap
389,135.85,803.8945,1.2467,0.3283,0.8831,18.0201,2371.6803,41.0368,Lo-Fi Hip Hop/Chill Rap
390,125.93,1479.2563,1.308,0.3112,0.8613,24.1785,2610.6738,36.6622,Introspective Rap
391,93.91,1364.7817,1.0641,0.2345,0.9257,24.9769,1918.0172,25.5112,Club/Party Rap
392,82.95,1587.6852,1.3653,0.2492,0.8104,21.6248,2458.2133,28.3482,Club/Party Rap
393,89.89,1445.5227,1.3511,0.278,0.8964,21.8193,2141.7648,31.7688,Club/Party Rap
394,124.35,1506.8733,1.3391,0.2849,0.8674,25.721,2160.7231,32.8733,Lo-Fi Hip Hop/Chill Rap
395,126.88,1177.1228,1.199,0.284,0.9209,26.6017,2231.1715,32.2996,Lo-Fi Hip Hop/Chill Rap
396,118.26,1133.8282,0.9968,0.184,0.9002,19.07,1493.2095,18.2221,Club/Party Rap
397,99.7,1743.1441,1.2172,0.2609,0.8868,26.0525,2136.753,29.8032,Trap/Drill
398,143.88,1620.7247,1.2497,0.2667,0.8025,24.366,2103.1699,30.9268,Cloud Rap/Experimental
399,161.56,1410.4888,1.1617,0.2856,0.9058,32.5921,1627.801,32.1707,Club/Party Rap
400,110.38,1491.2803,1.0615,0.1473,0.9302,21.8468,1446.0971,13.3678,Introspective Rap
401,87.55,852.6583,1.3213,0.2869,0.9486,25.921,2199.4996,31.9395,Introspective Rap
402,128.43,1940.3252,1.3778,0.2422,0.8465,24.296,2249.7365,26.9827,Club/Party Rap
403,132.07,881.8517,1.4955,0.2188,0.8829,14.8587,2775.7145,24.3011,Introspective Rap
404,99.96,1716.8198,1.3545,0.2388,0.8781,28.0369,2431.279,26.5146,Club/Party Rap
405,131.07,624.2599,1.4015,0.2737,0.8424,14.4228,2476.8624,33.0425,Lo-Fi Hip Hop/Chill Rap
406,146.97,1556.0158,1.1941,0.2785,0.8844,25.0189,1939.6636,31.7409,Club/Party Rap
407,140.02,1944.8193,1.3214,0.2017,0.8806,25.9404,2063.6488,20.4928,Club/Party Rap
408,136.65,1424.518,1.1853,0.2865,0.9159,30.1095,2193.0449,33.4266,Club/Party Rap
409,72.0,1415.0281,1.3541,0.3478,0.8355,33.1496,2730.48,43.4449,Lo-Fi Hip Hop/Chill Rap
410,88.66,1292.7601,1.2477,0.251,0.9269,23.4379,2939.9702,27.9776,Introspective Rap
411,123.81,921.4175,1.0613,0.1867,0.9346,19.8124,1580.3251,18.3889,Club/Party Rap
412,150.16,750.2425,1.3254,0.2207,0.9315,15.2398,2576.0656,24.9273,Lo-Fi Hip Hop/Chill Rap
413,144.83,1059.0268,1.4186,0.3187,0.8308,23.0628,3313.7909,38.8281,Cloud Rap/Experimental
414,136.24,896.7479,1.343,0.2343,0.9371,20.7746,1524.9257,24.4119,Lo-Fi Hip Hop/Chill Rap
415,150.74,1533.2902,0.9844,0.0993,0.9185,17.5027,1563.2048,7.9619,Club/Party Rap
416,94.98,957.1651,1.0138,0.1815,0.9349,19.4871,1431.8832,17.8748,Lo-Fi Hip Hop/Chill Rap
417,120.96,1355.1622,1.3573,0.4219,0.8344,36.6396,2910.9297,54.0863,Introspective Rap
418,93.97,1656.1112,1.4217,0.2363,0.9274,27.4849,2077.4708,25.3559,Lo-Fi Hip Hop/Chill Rap
419,172.27,2118.2542,1.3011,0.2475,0.772,15.877,2108.4876,29.7438,Lo-Fi Hip Hop/Chill Rap
420,129.82,1472.4832,1.3554,0.2065,0.9286,26.1976,1933.2623,20.8706,Cloud Rap/Experimental
421,143.74,1921.9463,1.3663,0.2487,0.8887,23.628,1642.4266,27.1079,Lo-Fi Hip Hop/Chill Rap
422,136.22,1347.6613,1.0477,0.123,0.9381,18.9959,1769.9474,10.7325,Introspective Rap
423,83.97,1745.3337,1.1641,0.2151,0.9155,31.0906,1751.1091,22.379,Cloud Rap/Experimental
424,172.27,851.2626,1.2666,0.2466,0.8745,15.1853,2622.1694,28.7724,Introspective Rap
425,90.57,1440.8256,1.1627,0.1208,0.8929,18.407,1663.6487,10.3688,Cloud Rap/Experimental
426,83.67,1553.1793,1.369,0.187,0.8134,17.1322,2341.1273,19.8428,Lo-Fi Hip Hop/Chill Rap
427,128.84,1791.5403,1.0871,0.1293,0.875,18.5272,1465.0501,11.4799,Club/Party Rap
428,84.76,1914.6523,1.3252,0.2217,0.8921,25.5398,2033.1485,23.5855,Cloud Rap/Experimental
429,136.81,1290.1216,1.2615,0.2782,0.8052,25.2479,3324.3821,33.1925,Introspective Rap
430,163.64,1594.6102,1.0062,0.1397,0.9215,21.8731,1511.7798,12.4852,Cloud Rap/Experimental
431,129.5,1426.3489,1.3756,0.2024,0.8919,18.5324,2298.2831,22.3636,Club/Party Rap
432,100.95,1893.2233,1.2965,0.12,0.8361,13.9752,2386.5077,10.6084,Lo-Fi Hip Hop/Chill Rap
433,143.29,2146.3334,1.4644,0.2716,0.8643,32.8501,2251.0854,31.0925,Cloud Rap/Experimental
434,118.26,1133.8282,0.9968,0.184,0.9002,19.07,1493.2095,18.2221,Club/Party Rap
435,150.81,1818.0642,1.0898,0.1265,0.9239,22.3234,1522.0891,10.9137,Introspective Rap
436,133.96,1125.8483,1.3626,0.3243,0.8989,19.259,2593.6511,39.9613,Introspective Rap
437,143.31,1481.7075,1.4992,0.1932,0.8987,19.5723,3136.4423,19.4301,Lo-Fi Hip Hop/Chill Rap
438,136.9,841.4114,1.4796,0.2279,0.9246,18.2119,2782.3839,23.9016,Boom Bap/Classic Hip Hop
439,132.08,1710.4523,1.2185,0.2395,0.8076,24.9355,1877.2678,26.3634,Lo-Fi Hip Hop/Chill Rap
440,127.99,2420.384,1.4035,0.4048,0.235,27.3335,2699.5033,54.1178,Introspective Rap
441,126.68,1268.9129,1.0523,0.1832,0.9174,19.0785,1435.8339,17.8699,Club/Party Rap
442,84.73,1753.1187,1.2779,0.2325,0.8312,17.4871,1987.4882,25.2572,Lo-Fi Hip Hop/Chill Rap
443,147.73,1616.1623,1.3769,0.2989,0.8762,30.3234,2615.468,33.9745,Cloud Rap/Experimental
444,139.6,1788.6754,1.2721,0.2194,0.9117,24.2436,1930.5529,22.7659,Cloud Rap/Experimental
445,107.93,1288.7134,1.026,0.1649,0.9252,18.7204,1340.3763,15.9748,Cloud Rap/Experimental
446,134.62,909.572,1.0417,0.1582,0.9152,17.0351,1357.8858,14.9307,Lo-Fi Hip Hop/Chill Rap
447,117.51,1901.5545,1.3504,0.0324,0.5518,5.3372,2602.7569,1.8909,Club/Party Rap
448,90.17,1901.9879,1.2782,0.2365,0.9088,30.86,1941.4271,24.9029,Introspective Rap
449,127.97,996.3065,1.4666,0.3496,0.9005,29.5266,3154.2579,42.1859,Cloud Rap/Experimental
450,91.99,677.486,1.2685,0.1785,0.9255,11.6907,2663.115,17.6649,Cloud Rap/Experimental
451,86.98,1277.8317,1.1913,0.168,0.837,14.5392,2071.3447,17.0632,Lo-Fi Hip Hop/Chill Rap
452,153.57,1028.0946,1.0454,0.178,0.8809,18.3113,1372.1629,17.3991,Lo-Fi Hip Hop/Chill Rap
453,143.99,1673.5611,1.2699,0.2407,0.9177,32.4599,2165.0866,25.4773,Trap/Drill
454,162.69,1059.6308,1.0786,0.1868,0.9348,20.0069,1487.1589,18.2725,Introspective Rap
455,128.18,2742.0034,1.4083,0.2563,0.8113,30.1787,2282.4691,27.8667,Trap/Drill
456,87.86,420.7561,1.0877,0.2082,0.9656,11.1332,2832.4462,22.3256,Introspective Rap
457,84.44,2462.2178,1.5738,0.2654,0.8209,29.5573,1931.8702,29.1017,Trap/Drill
458,75.03,1395.5006,1.2189,0.1882,0.8725,16.2815,2474.3313,18.7566,Club/Party Rap
459,150.03,2562.106,1.4399,0.2234,0.8244,38.471,2208.6921,23.2879,Club/Party Rap
460,125.11,2017.2246,1.306,0.2655,0.874,26.203,2101.4477,30.0095,Cloud Rap/Experimental
461,125.93,1479.2563,1.308,0.3112,0.8613,24.1785,2610.6738,36.6622,Lo-Fi Hip Hop/Chill Rap
462,97.88,1693.5958,1.5824,0.1648,0.8331,18.3059,1576.7256,15.3748,Club/Party Rap
463,138.05,2718.4793,1.3138,0.2131,0.8486,26.9373,2241.1682,21.622,Lo-Fi Hip Hop/Chill Rap
464,94.95,1524.1661,1.4779,0.276,0.9038,35.2212,2513.8145,30.4676,Club/Party Rap
465,87.18,2352.095,1.3171,0.2248,0.9048,33.6333,1591.0188,23.8376,Trap/Drill
466,77.08,987.5188,1.4449,0.2655,0.8958,20.6441,2054.2503,29.1335,Introspective Rap
467,151.93,3062.5214,1.0992,0.2293,0.8069,41.1254,1739.5226,24.3024,Trap/Drill
468,99.81,1232.2394,1.4759,0.2293,0.8801,20.2393,2626.5124,25.5988,Introspective Rap
469,136.54,2539.425,1.3215,0.278,0.8621,33.6941,2007.9761,31.3971,Lo-Fi Hip Hop/Chill Rap
470,139.85,1796.6273,1.3884,0.1904,0.9066,22.6396,2455.7929,19.8091,Cloud Rap/Experimental
471,153.72,3572.4406,1.2194,0.1423,0.808,23.2709,1821.636,12.8499,Cloud Rap/Experimental
472,92.84,1631.2079,1.3409,0.1098,0.913,14.3984,2411.5499,9.0192,Cloud Rap/Experimental
473,73.33,953.0838,1.0317,0.1034,0.8944,15.8478,1355.8289,8.3922,Trap/Drill
474,90.96,1237.1484,1.3861,0.1184,0.887,8.5641,2678.6131,10.5256,Introspective Rap
475,178.21,1286.9881,1.316,0.3145,0.9513,40.7162,2360.0385,35.692,Trap/Drill
476,129.78,1068.4352,1.4775,0.1651,0.9119,13.5363,2699.9466,15.6048,Cloud Rap/Experimental
477,83.43,2540.7696,1.3403,0.214,0.8555,37.3847,1338.8939,21.92,Trap/Drill
478,128.96,1570.597,1.2592,0.1164,0.8161,10.4164,2273.1665,11.2036,Club/Party Rap
479,172.27,1853.4909,1.1515,0.2207,0.8758,37.5653,1088.8718,22.5977,Club/Party Rap
480,80.93,979.6108,1.2314,0.3449,0.9208,32.8632,2166.1206,41.5648,Trap/Drill
481,156.1,968.0594,1.3022,0.2843,0.9303,30.4415,3085.7214,32.658,Club/Party Rap
482,87.48,1608.3315,1.1327,0.2969,0.842,50.197,1538.7688,33.2091,Trap/Drill
483,79.99,990.9271,1.2747,0.3193,0.8237,25.6785,2481.8593,37.7829,Trap/Drill
484,95.51,1614.7209,1.422,0.2561,0.9551,35.8571,2030.3194,27.5482,Trap/Drill
485,80.99,2942.4721,1.3832,0.2819,0.8446,49.0433,1599.168,31.1779,Lo-Fi Hip Hop/Chill Rap
486,77.74,2112.3727,1.1934,0.2643,0.8729,35.211,1974.0059,28.836,Trap/Drill
487,92.45,1920.2907,1.3944,0.1778,0.831,29.8993,1369.5901,17.1653,Lo-Fi Hip Hop/Chill Rap
488,85.86,2076.6534,1.2179,0.2532,0.8846,40.7664,1681.3479,27.1078,Club/Party Rap
489,81.98,1321.0283,1.291,0.1821,0.9628,23.2827,1893.9988,17.7502,Lo-Fi Hip Hop/Chill Rap
490,97.15,1739.7082,1.5425,0.3145,0.8523,21.7889,2656.4664,37.2163,Cloud Rap/Experimental
491,162.98,2134.8269,1.4045,0.2099,0.843,27.7402,1640.6721,21.6502,Trap/Drill
492,99.82,1222.1067,1.0485,0.0981,0.8903,15.1425,1948.5518,8.2102,Cloud Rap/Experimental
493,90.76,1256.2456,1.2627,0.3012,0.9359,35.4563,1882.0245,34.0442,Lo-Fi Hip Hop/Chill Rap
494,94.05,1567.363,1.0728,0.1076,0.8693,17.0875,1403.1498,8.7845,Cloud Rap/Experimental
495,89.77,1303.1522,1.2293,0.1653,0.9317,24.0632,1897.8813,15.6239,Cloud Rap/Experimental
496,144.92,1345.0229,1.0298,0.1378,0.9033,20.3528,1818.8551,12.3863,Introspective Rap
497,162.44,1244.4588,1.0106,0.1355,0.89,21.4685,1887.8705,12.4233,Trap/Drill
498,90.05,1971.163,1.7739,0.122,0.8377,15.4306,2637.1417,10.5247,Lo-Fi Hip Hop/Chill Rap
499,88.69,1567.0256,1.2216,0.2326,0.9104,36.0019,1175.7621,24.8695,Trap/Drill
500,97.02,1238.1397,1.1161,0.1689,0.9387,21.7874,1763.0044,15.9165,Lo-Fi Hip Hop/Chill Rap
501,96.05,1847.5983,1.1646,0.2691,0.8768,33.7296,2126.9471,30.1781,Lo-Fi Hip Hop/Chill Rap
502,94.61,1669.4008,1.0732,0.2088,0.9539,26.9755,1360.0042,20.7241,Lo-Fi Hip Hop/Chill Rap
503,128.19,1944.2581,1.3155,0.2356,0.791,26.4481,2033.4392,26.0117,Trap/Drill
504,114.67,1706.5356,1.1342,0.2199,0.8938,27.6261,1698.6226,23.323,Trap/Drill
505,125.26,1853.1121,1.1536,0.2513,0.9127,35.9969,1963.7942,27.616,Lo-Fi Hip Hop/Chill Rap
506,90.26,1923.3839,1.1329,0.2565,0.8716,31.7729,2007.4784,28.9604,Lo-Fi Hip Hop/Chill Rap
507,146.98,1566.7877,1.1581,0.2626,0.8902,28.1442,1801.1637,29.2515,Lo-Fi Hip Hop/Chill Rap
508,94.61,1669.4008,1.0732,0.2088,0.9539,26.9755,1360.0042,20.7241,Club/Party Rap
509,172.27,1748.0169,1.1764,0.238,0.8976,26.0131,1989.4097,25.7853,Trap/Drill
